U.S.,B-geo
military,O
base,O
in,O
Balad,B-geo
killed,O
four,O
Iraqi,B-gpe
guardsmen,O
and,O
wounded,O
14,B-tim
.,O
In,O
Tikrit,B-geo
",",O
six,O
guardsmen,O
were,O
reported,O
killed,O
by,O
roadside,O
bombs,O
",",O
and,O
two,O
more,O
Iraqi,B-gpe
officers,O
were,O
killed,O
at,O
a,O
checkpoint,O
in,O
the,O
nearby,O
town,O
of,O
Baiji,B-geo
.,O
Separately,O
",",O
officials,O
say,O
a,O
policeman,O
was,O
killed,O
in,O
Mosul,B-geo
when,O
he,O
tried,O
to,O
move,O
a,O
decapitated,O
body,O
that,O
was,O
rigged,O
with,O
explosives,O
.,O
Security,O
officials,O
say,O
they,O
expected,O
an,O
increase,O
in,O
insurgent,O
attacks,O
before,B-tim
January,I-tim
30,I-tim
elections,O
.,O
Mexico,B-org
's,I-org
Institutional,I-org
Revolutionary,I-org
Party,I-org
has,O
selected,O
Roberto,B-per
Madrazo,I-per
as,O
its,O
candidate,O
for,O
the,O
2006,B-tim
presidential,O
election,O
.,O
Mr.,B-per
Madrazo,I-per
easily,O
defeated,O
challenger,O
Everado,B-per
Moreno,I-per
during,O
Sunday,B-tim
's,O
PRI,B-org
primary,O
election,O
.,O
Mr.,B-per
Madrazo,I-per
is,O
a,O
former,O
Tobasco,B-geo
state,O
governor,O
who,O
headed,O
the,O
PRI,B-org
until,O
recently,O
.,O
His,O
nomination,O
was,O
virtually,O
assured,O
after,O
his,O
main,O
challenger,O
Arturo,B-per
Montiel,I-per
dropped,O
out,O
last,O
month,O
amid,O
allegations,O
of,O
corruption,O
.,O
The,O
presidential,O
primary,O
is,O
the,O
party,O
first,O
since,O
it,O
was,O
defeated,O
by,O
President,B-per
Vicente,I-per
Fox,I-per
and,O
his,O
National,B-org
Action,I-org
Party,I-org
in,O
2000,B-tim
after,O
the,O
PRI,B-org
held,O
power,O
for,O
seven,O
decades,O
.,O
During,O
that,O
time,O
",",O
Mexican,B-gpe
presidents,O
handpicked,O
their,O
successors,O
in,O
the,O
party,O
.,O
With,O
conservative,O
president,O
Fox,B-per
not,O
allowed,O
to,O
run,O
again,O
",",O
Mr.,B-per
Madrazo,I-per
will,O
face,O
conservative,O
Felipe,B-per
Calderon,I-per
and,O
leftist,O
Andres,B-org
Manual,I-org
Lopez,I-org
Obrador,I-org
in,O
next,O
July,B-tim
's,O
election,O
.,O
Mr.,B-per
Obrador,I-per
is,O
currently,O
leading,O
most,O
opinion,O
polls,O
.,O
U.S.,B-org
Congressional,I-org
officials,O
say,O
the,O
White,B-org
House,I-org
intends,O
to,O
seek,O
$,O
40,O
billion,O
in,O
emergency,O
funds,O
to,O
finance,O
the,O
next,O
phase,O
of,O
recovery,O
from,O
Hurricane,B-nat
Katrina,I-nat
.,O
President,B-per
Bush,I-per
has,O
already,O
signed,O
a,O
$,O
10.5,O
billion,O
emergency,O
package,O
for,O
hurricane,O
victims,O
.,O
But,O
one,O
U.S.,B-geo
lawmaker,O
",",O
Senate,B-org
Democratic,I-org
leader,O
Harry,B-per
Reid,I-per
",",O
says,O
the,O
hurricane,O
could,O
cost,O
the,O
federal,O
government,O
$,O
150,O
billion,O
.,O
Earlier,O
",",O
Mr.,B-per
Bush,I-per
said,O
he,O
plans,O
to,O
oversee,O
an,O
investigation,O
into,O
what,O
went,O
wrong,O
with,O
the,O
government,O
's,O
response,O
to,O
Hurricane,B-nat
Katrina,I-nat
.,O
His,O
administration,O
has,O
come,O
under,O
heavy,O
criticism,O
over,O
the,O
government,O
's,O
relief,O
efforts,O
following,O
the,O
powerful,O
storm,O
.,O
Federal,B-org
Emergency,I-org
Management,I-org
Agency,I-org
Chief,O
Michael,B-per
Brown,I-per
has,O
also,O
been,O
the,O
focus,O
of,O
widespread,O
criticism,O
.,O
Some,O
U.S.,B-geo
lawmakers,O
have,O
called,O
for,O
his,O
removal,O
",",O
but,O
the,O
White,B-org
House,I-org
has,O
rejected,O
calls,O
for,O
top,O
federal,O
emergency,O
officials,O
to,O
be,O
replaced,O
.,O
Iran,B-geo
's,O
supreme,O
leader,O
Ayatollah,B-per
Ali,I-per
Khamenei,I-per
said,O
Saturday,B-tim
the,O
United,B-geo
States,I-geo
and,O
Israel,B-geo
are,O
his,O
country,O
's,O
main,O
enemies,O
.,O
In,O
a,O
televised,O
speech,O
",",O
Khamenei,B-per
said,O
hatred,O
toward,O
the,O
U.S.,B-geo
is,O
growing,O
around,O
the,O
world,O
.,O
His,O
remarks,O
come,O
just,O
three,O
days,O
after,O
the,O
United,B-geo
States,I-geo
rejected,O
an,O
Iranian,B-gpe
suggestion,O
to,O
hold,O
higher-level,O
talks,O
on,O
the,O
security,O
situation,O
in,O
Iraq,B-geo
.,O
Iran,B-geo
suggested,O
the,O
talks,O
as,O
U.S.,B-geo
and,O
Iranian,B-gpe
ambassadors,O
to,O
Iraq,B-geo
met,O
in,O
Baghdad,B-geo
to,O
discuss,O
Iraq,B-geo
's,O
security,O
.,O
The,O
U.S.,B-geo
has,O
accused,O
Iran,B-geo
of,O
supplying,O
weapons,O
and,O
training,O
to,O
Shi'ite,B-org
militias,O
in,O
Iraq,B-geo
.,O
Iran,B-geo
denies,O
the,O
charge,O
.,O
Khamenei,B-per
's,O
comments,O
came,O
as,O
he,O
marked,O
the,O
birthday,O
of,O
Imam,B-per
Ali,I-per
",",O
the,O
first,O
Imam,B-org
of,I-org
Shia,I-org
Muslims,I-org
.,O
The,O
United,B-geo
States,I-geo
and,O
Iran,B-geo
have,O
had,O
little,O
official,O
contact,O
for,O
27,B-tim
years,O
.,O
Washington,B-geo
broke,O
off,O
diplomatic,O
relations,O
in,O
April,B-tim
1980,I-tim
several,I-tim
months,O
after,O
Iranian,B-gpe
activists,B-tim
seized,O
the,O
U.S.,B-geo
embassy,O
in,O
Tehran,B-geo
and,O
took,O
its,O
staff,O
hostage,O
.,O
The,O
Palestinian,B-gpe
militant,O
group,O
Islamic,B-per
Jihad,I-per
says,O
it,O
has,O
ordered,O
its,O
gunmen,O
in,O
the,O
Gaza,B-geo
Strip,I-geo
to,O
stop,O
firing,O
rockets,O
at,O
Israeli,B-gpe
targets,O
while,O
Israel,B-geo
prepares,O
for,O
and,O
completes,O
its,O
Gaza,B-geo
evacuation,O
.,O
The,O
group,O
issued,O
a,O
statement,O
Wednesday,B-tim
",",O
a,O
day,O
after,O
errant,O
rocket,O
fire,O
into,O
southern,O
Israel,B-geo
killed,O
a,O
Palestinian,B-gpe
child,O
and,O
wounded,O
eight,O
other,O
Palestinians,B-gpe
.,O
The,O
Jihad,B-per
statement,O
denied,O
responsibility,O
.,O
Meanwhile,O
",",O
thousands,O
of,O
Jewish,O
settlers,O
and,O
their,O
right-wing,O
supporters,O
are,O
protesting,O
for,O
a,O
second,B-tim
straight,I-tim
day,I-tim
in,O
southern,O
Israel,B-geo
against,O
the,O
mid-August,B-org
Gaza,I-org
evacuation,O
.,O
The,O
protesters,O
",",O
encamped,O
near,O
the,O
Israeli,B-gpe
border,O
town,O
of,O
Ofakim,B-geo
",",O
have,O
vowed,O
to,O
march,O
to,O
nearby,O
Gaza,B-org
later,O
Wednesday,B-tim
",",O
despite,O
Israeli,B-gpe
warnings,O
that,O
"15,000",O
police,O
deployed,O
in,O
the,O
area,O
will,O
stop,O
them,O
.,O
Israel,B-geo
closed,O
Gaza,B-geo
to,O
all,O
Israeli,B-gpe
non-residents,B-tim
last,O
month,O
",",O
and,O
police,O
and,O
troops,O
have,O
blocked,O
earlier,O
attempts,O
by,O
protesters,O
to,O
enter,O
the,O
territory,O
.,O
Australia,B-geo
's,O
cricket,O
team,O
has,O
scored,O
376-7,O
by,O
stumps,O
on,O
the,O
first,O
day,O
of,O
its,O
second,O
test,O
match,O
against,O
India,B-geo
in,O
Sydney,B-geo
.,O
After,O
winning,O
the,O
toss,O
and,O
electing,O
to,O
bat,O
first,O
",",O
Australia,B-geo
lost,O
four,O
wickets,O
in,O
rapid,O
succession,O
.,O
However,O
",",O
Andrew,B-per
Symonds,I-per
was,O
able,O
to,O
lift,O
his,O
team,O
out,O
of,O
trouble,O
with,O
an,O
unbeaten,O
137,O
runs,O
",",O
his,O
second,O
career,O
test,O
century,O
.,O
Indian,B-gpe
bowler,O
R.,B-per
P.,I-per
Singh,I-per
was,O
Apr-28,O
in,O
21,O
overs,O
.,O
Harbhajan,B-per
Singh,I-per
finished,O
Feb-88,O
.,O
Symonds,B-per
resurrected,O
the,O
home,O
team,O
's,O
innings,O
with,O
partnerships,O
of,O
173,O
with,O
Brad,B-per
Hogg,I-per
and,O
69,O
with,O
Brett,B-per
Lee,I-per
.,O
Hogg,B-per
was,O
caught,O
out,O
for,O
79,O
runs,O
while,O
Lee,B-per
was,O
not,O
out,O
for,O
31,B-tim
.,O
Australia,B-geo
won,O
the,O
first,O
test,O
of,O
the,O
series,O
by,O
337,O
runs,O
in,O
Melbourne,B-geo
.,O
The,O
Aussies,B-gpe
are,O
hoping,O
to,O
win,O
their,O
16th,B-tim
test,O
match,O
in,O
a,O
row,O
.,O
The,O
third,O
test,O
starts,O
in,O
Perth,B-geo
on,O
January,B-tim
16th,I-tim
.,O
Authorities,O
in,O
Indian,B-gpe
Kashmir,B-geo
say,O
at,O
least,O
15,O
people,O
died,O
when,O
a,O
bus,O
veered,O
off,O
a,O
steep,O
mountain,O
road,O
and,O
plunged,O
into,O
a,O
gorge,O
.,O
Reports,O
from,O
the,O
area,O
Wednesday,B-tim
say,O
at,O
least,O
15,O
other,O
people,O
on,O
the,O
bus,O
were,O
injured,O
but,O
survived,O
the,O
accident,O
.,O
Survivors,O
',O
accounts,O
indicate,O
the,O
driver,O
lost,O
control,O
of,O
the,O
bus,O
on,O
a,O
sharp,O
curve,O
",",O
and,O
the,O
vehicle,O
plunged,O
250,O
meters,O
down,O
a,O
mountainside,O
.,O
Villagers,O
and,O
police,O
used,O
ropes,O
to,O
reach,O
the,O
wreck,O
.,O
The,O
bus,O
had,O
been,O
traveling,O
through,O
the,O
Tajouri,B-geo
district,O
",",O
nearly,O
200,O
kilometers,O
northwest,O
of,O
Jammu,B-geo
city,O
",",O
Indian,B-geo
Kashmir,I-geo
's,O
winter,O
capital,O
.,O
The,O
United,B-geo
States,I-geo
is,O
formally,O
protesting,O
China,B-geo
's,O
decision,O
to,O
deny,O
a,O
visa,O
to,O
U.S.,B-geo
Olympic,O
gold,O
medalist,O
and,O
Darfur,B-org
anti-violence,O
campaigner,O
Joey,B-per
Cheek,I-per
.,O
White,B-org
House,I-org
spokeswoman,O
Dana,B-per
Perino,I-per
said,O
Wednesday,B-tim
the,O
U.S.,B-geo
is,O
disturbed,O
to,O
learn,O
that,O
China,B-geo
has,O
refused,O
his,O
visa,O
.,O
Cheek,B-per
",",O
a,O
speedskater,O
who,O
competed,O
in,O
the,O
2006,B-tim
Winter,I-tim
Olympics,I-tim
",",O
had,O
planned,O
to,O
go,O
to,O
Beijing,B-geo
to,O
support,O
Olympic,O
athletes,O
who,O
are,O
members,O
of,O
Team,B-org
Darfur,I-org
.,O
The,O
group,O
aims,O
to,O
call,O
attention,O
to,O
the,O
humanitarian,O
crisis,O
in,O
Sudan,B-geo
's,O
Darfur,B-org
region,O
.,O
China,B-geo
is,O
a,O
major,O
investor,O
in,O
Sudan,B-geo
and,O
has,O
come,O
under,O
increasing,O
pressure,O
to,O
help,O
end,O
the,O
violence,O
in,O
Darfur,B-org
.,O
International,O
experts,O
say,O
more,O
than,O
"2,00,000",O
people,O
have,O
died,O
and,O
some,O
2.5,O
million,O
have,O
been,O
displaced,O
from,O
their,O
homes,O
since,O
Darfur,B-org
rebel,O
groups,O
rose,O
up,O
against,O
the,O
Sudanese,B-gpe
government,O
in,O
2003,B-tim
.,O
Sudan,B-geo
says,O
Western,B-geo
governments,O
and,O
media,O
have,O
exaggerated,O
the,O
scale,O
of,O
the,O
conflict,O
.,O
Taliban,B-org
militants,O
have,O
shot,O
and,O
killed,O
a,O
man,O
for,O
teaching,O
English,B-art
in,O
eastern,B-geo
Afghanistan,I-geo
",",O
sparking,O
a,O
gunbattle,O
that,O
left,O
two,O
militants,O
and,O
two,O
policemen,O
dead,O
.,O
Provincial,O
officials,O
Thursday,B-tim
said,O
the,O
man,O
was,O
teaching,O
English,B-art
courses,O
at,O
a,O
school,O
in,O
the,O
eastern,B-geo
Paktia,I-geo
province,O
when,O
he,O
was,O
killed,O
Wednesday,B-tim
.,O
Police,O
arrived,O
on,O
the,O
scene,O
and,O
clashed,O
with,O
militants,O
",",O
resulting,O
in,O
casualties,O
on,O
both,O
sides,O
.,O
Taliban,B-org
militants,O
have,O
destroyed,O
a,O
number,O
of,O
schools,O
in,O
Afghanistan,B-geo
and,O
repeatedly,O
target,O
those,O
seen,O
as,O
sympathetic,O
to,O
foreign,O
governments,O
.,O
Separately,O
",",O
U.S-led,O
coalition,O
troops,O
Thursday,B-tim
said,O
they,O
killed,O
several,O
militants,O
in,O
an,O
operation,O
on,O
Wednesday,B-tim
in,O
the,O
southern,O
Helmand,B-geo
province,O
.,O
This,O
year,O
has,O
been,O
the,O
deadliest,O
in,O
Afghanistan,B-geo
since,O
a,O
U.S.-led,O
invasion,O
ousted,O
the,O
Taliban,B-org
government,O
in,O
2001,B-tim
.,O
Taliban,B-org
militants,O
have,O
established,O
strongholds,O
in,O
the,O
south,O
and,O
east,O
",",O
attacking,O
U.S.,B-geo
and,O
NATO,B-org
troops,O
and,O
Afghan,B-gpe
soldiers,O
in,O
ambushes,O
and,O
suicide,O
bombings,O
.,O
Polish,B-gpe
prime,O
minister-designate,O
Donald,B-per
Tusk,I-per
says,O
he,O
wants,O
to,O
pull,O
Polish,B-gpe
troops,O
out,O
of,O
Iraq,B-geo
next,O
year,O
.,O
In,O
an,O
interview,O
Wednesday,B-tim
with,O
a,O
daily,O
newspaper,O
",",O
Polska,B-geo
",",O
Tusk,B-per
is,O
quoted,O
as,O
saying,O
his,O
new,O
government,O
would,O
want,O
to,O
finish,O
the,O
mission,O
of,O
the,O
900,O
troops,O
still,O
in,O
Iraq,B-geo
.,O
Tusk,B-per
also,O
said,O
he,O
wants,O
to,O
continue,O
good,O
relations,O
with,O
Washington,B-geo
",",O
but,O
needs,O
more,O
information,O
before,O
deciding,O
whether,O
to,O
back,O
U.S.,B-geo
plans,O
to,O
build,O
part,O
of,O
a,O
European,O
missile,O
defense,O
system,O
in,O
Poland,B-geo
.,O
He,O
says,O
he,O
wants,O
to,O
know,O
if,O
housing,O
10,O
U.S.,B-geo
interceptor,O
missiles,O
in,O
Poland,B-geo
increases,O
or,O
diminishes,O
security,O
.,O
In,O
Washington,B-geo
",",O
a,O
White,B-org
House,I-org
spokeswoman,O
",",O
Dana,B-per
Perino,I-per
",",O
expressed,O
appreciation,O
for,O
the,O
cooperation,O
of,O
countries,O
working,O
with,O
the,O
U.S.,B-geo
led,O
coalition,O
in,O
Iraq,B-geo
.,O
She,O
said,O
the,O
United,B-geo
States,I-geo
understands,O
the,O
difficulties,O
in,O
continuing,O
the,O
troop,O
presence,O
",",O
but,O
stressed,O
their,O
importance,O
in,O
guaranteeing,O
security,O
.,O
Signs,O
are,O
mounting,O
that,O
the,O
dominant,O
Fatah,B-geo
faction,O
of,O
Palestinian,B-gpe
President,B-per
Mahmoud,I-per
Abbas,I-per
may,O
consider,O
delaying,O
key,O
parliamentary,O
elections,O
scheduled,O
for,O
July,B-tim
.,O
The,O
issue,O
has,O
emerged,O
one,O
month,O
after,O
the,O
militant,O
Palestinian,B-gpe
Islamic,O
group,O
Hamas,B-org
announced,O
that,O
it,O
would,O
end,O
a,O
nearly,O
decade-long,O
boycott,O
and,O
participate,O
in,O
the,O
July,B-tim
elections,O
.,O
Palestinian,B-gpe
lawmakers,O
say,O
the,O
election,O
may,O
be,O
delayed,O
because,O
a,O
modified,O
election,O
law,O
may,O
not,O
be,O
adopted,O
in,O
time,O
.,O
But,O
other,O
officials,O
say,O
parliamentary,O
leaders,O
want,O
to,O
delay,O
the,O
vote,O
for,O
fear,O
Hamas,B-org
",",O
which,O
has,O
gained,O
considerable,O
public,O
support,O
",",O
would,O
undercut,O
Fatah,B-geo
's,O
power,O
in,O
parliament,O
.,O
Hamas,B-org
emerged,O
as,O
a,O
key,O
player,O
in,O
Palestinian,B-gpe
politics,O
after,O
winning,O
an,O
overwhelming,O
victory,O
in,O
its,O
Gaza,B-geo
Strip,I-geo
strongholds,O
in,O
January,B-tim
's,O
municipal,O
elections,O
.,O
Junoon,B-org
means,O
"""",O
obsession,O
"""",O
in,O
the,O
Urdu,B-geo
language,O
.,O
It,O
is,O
the,O
name,O
of,O
one,O
of,O
Pakistan,B-geo
's,O
and,O
perhaps,O
South,B-geo
Asia,I-geo
's,O
most,O
popular,O
rock,O
bands,O
.,O
The,O
group,O
is,O
based,O
in,O
Karachi,B-geo
",",O
and,O
was,O
formed,O
in,O
1990,B-tim
by,O
guitarist,O
",",O
songwriter,O
and,O
medical,O
doctor,O
Salman,B-per
Ahmad,I-per
.,O
Sometimes,O
when,O
Junoon,B-org
performs,O
in,O
the,O
United,B-geo
States,I-geo
",",O
an,O
American-based,O
singer,O
of,O
Indian,B-gpe
origin,O
",",O
known,O
as,O
Falu,B-per
",",O
opens,O
for,O
the,O
group,O
.,O
VOA,B-org
's,O
Ravi,B-per
Khanna,I-per
brings,O
us,O
a,O
glimpse,O
of,O
Falu,B-per
's,O
life,O
and,O
music,O
",",O
based,O
on,O
an,O
interview,O
by,O
VOA,B-org
's,O
Ethnomusicologist,B-org
",",O
Brian,B-per
Q.,I-per
Silver,I-per
.,O
An,O
international,O
donor,O
's,O
conference,O
has,O
opened,O
in,O
Beijing,B-geo
",",O
where,O
world,O
health,O
officials,O
hope,O
to,O
raise,O
$,O
1.5,O
billion,O
to,O
help,O
stop,O
the,O
spread,O
of,O
bird,O
flu,O
.,O
Officials,O
from,O
about,O
90,O
countries,O
are,O
attending,O
the,O
two-day,B-tim
meeting,O
sponsored,O
by,O
The,B-org
World,I-org
Bank,I-org
",",O
European,B-org
Union,I-org
",",O
and,O
China,B-geo
.,O
United,B-org
Nations,I-org
bird,O
flu,O
official,O
",",O
Dr.,B-per
David,I-per
Nabarro,I-per
",",O
says,O
the,O
$,O
1.5,O
billion,O
is,O
to,O
help,O
poor,O
countries,O
set,O
up,O
prevention,O
programs,O
.,O
He,O
says,O
much,O
more,O
would,O
be,O
needed,O
if,O
bird,O
flu,O
becomes,O
a,O
global,O
pandemic,O
.,O
Health,O
experts,O
fear,O
the,O
deadly,O
H5N1,O
strain,O
could,O
mutate,O
into,O
one,O
that,O
is,O
easily,O
spread,O
among,O
humans,O
and,O
create,O
a,O
worldwide,O
catastrophe,O
.,O
Bird,O
flu,O
has,O
killed,O
more,O
than,O
80,O
people,O
in,O
southeast,O
Asia,B-geo
",",O
China,B-geo
",",O
and,O
Turkey,B-geo
since,B-tim
2003,I-tim
.,O
Russian,B-gpe
President,B-per
Dmitri,I-per
Medvedev,I-per
has,O
arrived,O
the,O
Kazakhstan,B-geo
capital,O
",",O
Astana,B-geo
",",O
on,O
his,O
first,O
trip,O
abroad,O
since,O
taking,O
office,O
earlier,O
this,O
month,O
.,O
Mr.,B-per
Medvedev,I-per
will,O
also,O
travel,O
to,O
China,B-geo
",",O
arriving,O
in,O
Beijing,B-geo
on,O
Saturday,B-tim
.,O
Traditionally,O
new,O
Russian,B-gpe
leaders,O
visit,O
European,O
countries,O
on,O
their,O
first,O
official,O
foreign,O
trips,O
.,O
However,O
",",O
the,O
visit,O
to,O
Asia,B-geo
highlights,O
the,O
importance,O
that,O
Russia,B-org
places,O
on,O
energy,O
resources,O
in,O
the,O
region,O
.,O
Mr.,B-per
Medvedev,I-per
is,O
expected,O
to,O
discuss,O
energy,O
and,O
space,O
cooperation,O
.,O
Since,O
the,O
collapse,O
of,O
the,O
Soviet,B-geo
Union,I-geo
",",O
Moscow,B-geo
has,O
tried,O
to,O
regain,O
influence,O
over,O
the,O
former,O
Central,B-org
Asian,I-org
republics,O
.,O
Russia,B-geo
has,O
competed,O
with,O
the,O
West,B-geo
and,O
China,B-geo
over,O
access,O
to,O
oil,O
and,O
gas,O
reserves,O
in,O
Central,B-geo
Asia,I-geo
.,O
Mr.,B-per
Medvedev,I-per
is,O
due,O
to,O
visit,O
Germany,B-geo
in,O
early,O
June,B-tim
on,O
his,O
first,O
official,O
trip,O
to,O
a,O
European,O
country,O
.,O
The,B-org
African,I-org
Union,I-org
says,O
gunmen,O
in,O
Sudan,B-geo
's,O
troubled,O
Darfur,B-geo
region,O
have,O
killed,O
another,O
A.U.,B-geo
peacekeeper,O
.,O
An,O
A.U.,B-geo
spokesman,O
says,O
the,O
unidentified,O
attackers,O
shot,O
the,O
peacekeeper,O
and,O
stole,O
his,O
vehicle,O
late,O
Saturday,B-tim
near,O
the,O
entrance,O
of,O
an,O
A.U.,B-geo
compound,O
in,O
Al-Fasher,B-geo
",",O
the,O
capital,O
of,O
North,B-geo
Darfur,I-geo
state,O
.,O
The,O
nationality,O
of,O
the,O
dead,O
peacekeeper,O
was,O
not,O
disclosed,O
.,O
Seven,O
A.U.,B-geo
troops,O
have,O
been,O
killed,O
in,O
Darfur,B-geo
so,O
far,O
this,O
month,O
.,O
U.S.,B-org
Deputy,O
Secretary,O
of,O
State,B-org
John,B-per
Negroponte,B-org
had,O
visited,O
the,O
A.U.,B-geo
compound,O
in,O
Al-Fasher,B-geo
Saturday,B-tim
.,O
He,O
is,O
in,O
Sudan,B-geo
to,O
try,O
to,O
persuade,O
the,O
government,O
to,O
permit,O
the,O
deployment,O
of,O
U.N.,B-geo
troops,O
in,O
Darfur,B-geo
.,O
The,O
"7,000",O
A.U.,B-geo
peacekeepers,O
currently,O
in,O
Darfur,B-geo
are,O
poorly-equipped,O
and,O
have,O
failed,O
to,O
ease,O
the,O
violence,O
obstructing,O
humanitarian,O
work,O
in,O
the,O
region,O
.,O
A,O
Rwandan,B-gpe
peacekeeper,O
with,O
the,O
A.U.,B-geo
force,O
was,O
shot,O
dead,O
last,O
Tuesday,B-tim
",",O
while,O
gunmen,O
killed,O
five,O
Senegalese,B-gpe
peacekeepers,O
on,O
April,B-tim
1,I-tim
.,O
The,O
moderate,O
faction,O
of,O
Indian,B-gpe
Kashmir,B-org
's,O
main,O
political,O
separatist,O
alliance,O
says,O
it,O
will,O
urge,O
Pakistani,B-gpe
President,B-per
Pervez,I-per
Musharraf,I-per
to,O
include,O
them,O
in,O
talks,O
with,O
India,B-geo
on,O
the,O
future,O
of,O
the,O
divided,O
region,O
.,O
The,O
chairman,O
of,O
the,O
alliance,O
",",O
Mirwaiz,B-org
Umar,I-org
Farooq,I-org
",",O
says,O
he,O
intends,O
to,O
tell,O
General,B-org
Musharraf,I-org
that,O
the,O
Kashmir,B-org
dispute,O
can,O
not,O
be,O
solved,O
without,O
the,O
inclusion,O
of,O
Kashmiris,B-geo
.,O
The,O
Pakistani,B-gpe
leader,O
is,O
due,O
to,O
meet,O
the,O
separatists,O
in,O
New,B-geo
Delhi,I-geo
during,O
a,O
visit,O
Sunday,B-tim
to,O
watch,O
an,O
India-Pakistan,O
cricket,O
match,O
.,O
The,O
two,O
South,B-org
Asian,I-org
nuclear,O
rivals,O
have,O
twice,O
gone,O
to,O
war,O
over,O
Kashmir,B-org
since,O
they,O
gained,O
independence,O
from,O
Britain,B-geo
.,O
But,O
their,O
relations,O
have,O
improved,O
since,O
the,O
launch,O
of,O
a,O
peace,O
process,O
last,O
year,O
.,O
The,O
process,O
received,O
a,O
boost,O
last,O
week,O
when,O
the,O
two,O
sides,O
re-opened,O
a,O
historic,O
bus,O
route,O
across,O
the,O
military,O
line-of-control,O
for,O
the,O
first,O
time,O
in,O
nearly,O
60,O
years,O
.,O
Turkish,B-gpe
Prime,O
Minister,O
Recep,B-per
Tayyip,I-per
Erdogan,I-per
says,O
the,O
recent,O
outbreak,O
of,O
bird,O
flu,O
in,O
Turkey,B-geo
is,O
under,O
control,O
",",O
as,O
health,O
officials,O
confirmed,O
the,O
country,O
's,O
15th,B-tim
human,O
case,O
of,O
the,O
H5N1,O
virus,O
.,O
Mr.,B-per
Erdogan,I-per
said,O
agricultural,O
officials,O
continue,O
to,O
closely,O
monitor,O
the,O
situation,O
.,O
Agricultural,O
workers,O
say,O
they,O
have,O
slaughtered,O
some,O
"3,00,000",O
birds,O
and,O
have,O
stepped,O
up,O
an,O
information,O
campaign,O
to,O
inform,O
people,O
about,O
the,O
dangers,O
posed,O
by,O
infected,O
birds,O
.,O
Some,O
70,O
people,O
in,O
Turkey,B-geo
are,O
hospitalized,O
with,O
symptoms,O
of,O
avian,O
influenza,O
",",O
but,O
the,O
Associated,B-org
Press,I-org
quotes,O
health,O
officials,O
as,O
saying,O
most,O
of,O
them,O
have,O
tested,O
negative,O
for,O
bird,O
flu,O
.,O
In,O
Ukraine,B-geo
",",O
health,O
officials,O
Tuesday,B-tim
confirmed,O
new,O
cases,O
of,O
H5N1,B-nat
in,O
birds,O
at,O
three,O
poultry,O
farms,O
on,O
the,O
Crimean,B-gpe
peninsula,O
.,O
Bird,O
flu,O
has,O
killed,O
more,O
than,O
70,O
people,O
in,O
Asia,B-geo
since,B-tim
2003,I-tim
",",O
and,O
at,O
least,O
two,O
people,O
in,O
Turkey,B-geo
.,O
Democratic,B-org
Party,I-org
officials,O
say,O
U.S.,B-org
Senator,B-per
Christopher,I-per
Dodd,I-per
of,O
the,O
northeastern,O
state,O
of,O
Connecticut,B-geo
will,O
seek,O
the,O
2008,O
Democratic,O
presidential,O
nomination,O
.,O
The,O
62-year-old,O
veteran,O
lawmaker,O
is,O
expected,O
to,O
announce,O
his,O
candidacy,O
Thursday,B-tim
on,O
a,O
nationally,O
syndicated,O
radio,O
show,O
.,O
The,O
son,O
of,O
a,O
former,O
U.S.,B-geo
senator,O
",",O
Dodd,B-per
was,O
elected,O
to,O
the,O
House,B-org
of,I-org
Representatives,I-org
in,O
1974,B-tim
",",O
and,O
served,O
three,O
terms,O
before,O
his,O
election,O
to,O
the,O
Senate,B-org
in,O
1980,B-tim
.,O
He,O
voted,O
to,O
authorize,O
military,O
action,O
against,O
Iraq,B-geo
in,O
2002,B-tim
",",O
but,O
has,O
since,O
become,O
a,O
vocal,O
critic,O
of,O
President,B-per
Bush,I-per
's,O
handling,O
of,O
the,O
war,O
.,O
Dodd,B-per
joins,O
a,O
growing,O
field,O
of,O
official,O
candidates,O
",",O
including,O
former,O
Senator,B-per
John,I-per
Edwards,I-per
of,O
North,B-geo
Carolina,I-geo
",",O
Iowa,B-org
Governor,I-org
Tom,I-org
Vilsack,I-org
",",O
and,O
Representative,B-org
Dennis,I-org
Kucinich,I-org
of,I-org
Ohio,I-org
.,O
Two,O
other,O
sitting,O
senators,O
",",O
New,B-geo
York,I-geo
's,O
Hillary,B-geo
Rodham,I-geo
Clinton,I-geo
and,O
Barack,B-geo
Obama,B-per
of,O
Illinois,B-geo
",",O
are,O
also,O
considering,O
seeking,O
the,O
nomination,O
.,O
The,O
U.S.,B-geo
military,O
has,O
released,O
more,O
than,O
400,O
male,O
Iraqi,B-gpe
prisoners,O
",",O
after,O
an,O
Iraqi-led,O
review,O
board,O
found,O
no,O
reason,O
to,O
continue,O
to,O
keep,O
them,O
in,O
custody,O
.,O
The,O
releases,O
were,O
announced,O
Saturday,B-tim
.,O
A,O
U.S.,B-geo
statement,O
said,O
that,O
since,B-tim
August,I-tim
2004,I-tim
the,O
cases,O
of,O
about,O
"28,000",O
detainees,O
have,O
been,O
examined,O
and,O
about,O
half,O
of,O
them,O
have,O
been,O
released,O
.,O
Meanwhile,O
",",O
authorities,O
say,O
a,O
U.S.,B-geo
soldier,O
was,O
killed,O
Saturday,B-tim
by,O
